GeneID	GSM8290288	GSM8290289	GSM8290290	GSM8290291	GSM8290292	GSM8290293	GSM8290294	GSM8290295	GSM8290296	GSM8290297
56882	842	1208	566	1522	1500	1866	2101	2231	2078	2203
10962	46	52	31	40	138	113	79	235	128	215
126626	196	304	278	332	411	161	379	228	173	211
10500	214	134	79	140	357	108	72	133	66	156
388695	63	116	169	80	146	63	221	133	114	112
100534012	426	288	274	318	368	299	383	353	556	324
79626	435	343	381	463	300	678	848	651	1134	497
79005	419	280	269	306	365	288	363	336	521	313
29765	303	17	26	35	22	33	30	10	6	12
6944	493	522	350	477	705	480	614	617	697	519
8394	176	303	211	235	420	413	399	537	439	471
5710	2015	1670	958	1897	2090	1713	2078	2084	2442	1827
100507670	8	10	7	6	9	4	9	7	6	9
57592	341	309	253	385	408	344	397	370	379	399
5298	722	801	544	949	1213	904	1011	951	986	1053
5993	338	560	246	398	557	1066	1151	947	1305	941
101927886	27	15	16	8	12	29	27	18	38	26
8991	5737	3786	5535	7651	3028	1371	13641	623	301	703
5692	2507	2517	1452	2238	3269	2905	6149	3911	5407	3348
23126	348	616	743	620	1042	486	907	519	389	691
57530	0	4	2	5	1	1	2	6	4	0
7286	29	18	10	35	59	25	28	55	48	35
693139	0	0	0	0	0	0	0	0	0	0
81609	166	188	114	200	266	354	310	364	391	369
11189	150	168	100	180	245	288	282	319	343	314
284485	1	1	0	0	1	2	0	3	0	1
65005	515	626	315	500	627	529	746	776	699	539
51686	32	66	34	41	66	51	81	85	104	70
11022	61	124	37	45	54	112	142	106	116	106
109729141	8	10	4	6	10	14	18	7	10	8
339398	15	3	0	0	7	1	3	1	3	2
6097	43	38	13	32	42	111	186	54	116	40
100191040	2	7	0	0	4	4	3	3	3	4
100132111	6	17	7	9	15	42	60	28	48	19
284486	9	8	2	16	7	11	25	11	8	13
117145	148	234	126	215	212	177	254	231	156	257
6281	1668	1926	385	2118	5126	3865	3889	7418	13797	9485
105371441	1	5	2	12	11	19	12	31	19	55
105371442	0	0	0	0	0	0	0	0	0	0
441908	0	0	0	0	0	0	1	0	0	1
6282	8037	5353	2625	4684	6715	8561	7178	10930	20003	12351
101927949	13	19	5	11	7	19	12	18	26	27
100131107	0	0	0	0	0	0	0	0	0	0
126637	0	0	0	0	0	0	0	0	0	0
7062	5	15	2	4	5	18	7	13	16	16
126638	0	0	0	0	0	0	0	0	0	0
112268240	0	0	0	0	2	0	1	0	0	1
388697	0	4	0	0	3	1	0	3	5	4
2312	0	0	0	0	3	2	0	1	0	3
339400	1	11	7	17	50	9	12	20	1	31
388698	0	0	4	0	0	0	0	0	0	0
49860	0	0	0	0	0	0	0	0	0	0
254910	3	0	5	2	0	0	5	2	0	1
54544	0	0	0	0	0	0	0	0	0	0
353145	0	0	0	0	0	0	0	0	0	0
84648	0	0	0	0	0	0	0	0	0	0
353144	0	0	0	0	0	0	0	0	0	0
353143	0	0	0	0	0	0	0	0	0	0
353142	0	0	0	0	0	0	0	0	0	0
388699	0	0	0	0	0	0	0	0	0	0
353141	0	0	0	0	0	0	0	0	0	0
353140	0	0	0	0	0	0	0	0	0	0
26239	0	0	0	0	0	0	0	0	0	0
353139	0	0	0	0	0	0	0	0	0	0
199834	0	0	0	0	0	0	0	0	0	0
100129271	0	0	0	0	0	0	0	0	0	0
448834	0	0	0	0	0	0	0	0	0	0
353137	0	0	0	0	0	0	0	0	0	0
353135	0	0	0	0	0	0	0	0	0	0
353134	0	0	0	0	0	0	0	0	0	0
353133	0	0	0	0	0	0	0	0	0	0
353132	0	0	0	0	0	0	0	0	0	0
353131	0	0	0	0	0	0	0	0	0	0
448835	0	0	0	0	0	0	0	0	0	0
105371444	0	0	0	0	0	0	0	0	0	0
105371445	0	0	0	0	0	0	0	0	0	0
4184	0	0	0	0	0	0	0	0	0	0
3713	0	0	0	0	0	0	0	0	0	0
101927988	0	0	0	0	0	0	0	0	0	0
163778	0	0	0	0	0	0	0	0	0	0
6698	0	0	0	0	0	0	0	0	0	0
6707	0	1	0	0	0	0	0	0	0	0
105371446	0	0	0	0	0	0	0	0	0	0
6699	0	0	0	0	0	0	0	0	0	0
6703	0	0	0	0	0	0	0	0	0	0
6700	0	0	0	0	0	0	0	0	0	0
6701	0	0	0	0	0	0	0	0	0	0
6704	0	0	0	0	0	0	0	0	0	0
6705	4	1	0	6	0	0	0	0	0	0
6702	0	0	0	0	0	0	0	0	0	0
6706	0	0	0	0	0	0	0	0	0	0
101928009	0	0	0	0	0	0	0	0	0	0
149018	0	0	0	0	0	0	0	0	0	0
574414	0	0	0	0	0	0	0	1	2	0
4014	4	0	4	0	0	1	0	0	2	1
114771	0	0	0	0	0	0	0	0	0	0
57115	1	1	0	0	0	1	3	0	1	2
6280	268165	12495	86731	114678	49120	35257	19008	36054	14637	58401
6283	20396	1247	15986	11490	4769	2190	1907	2114	429	4460
6279	190542	11859	141150	92307	39363	29343	26972	22885	10251	38685
338324	27	1	18	10	6	7	1	4	2	2
6278	0	0	0	0	1	0	0	0	0	0
6277	15297	5423	6240	11326	11116	8751	11090	15328	20804	18136
6276	4	2	6	10	8	7	7	4	7	8
6275	7331	3865	4495	6532	7943	4603	7020	9867	17246	9176
101928034	412	250	193	467	572	345	496	745	1286	662
6274	14	20	7	28	52	37	54	181	125	114
6273	11	8	6	13	15	12	17	71	46	32
140576	152	587	40	391	967	420	265	1071	614	919
57402	3	0	0	1	17	2	1	2	2	0
6284	657	1464	301	1811	4715	692	533	1596	1128	1215
6271	1127	38	12	435	1297	78	15	185	30	102
26097	1004	1148	1085	1173	1438	930	1663	1339	1111	1063
23557	318	415	166	414	567	619	538	637	1031	602
3608	1923	1637	1007	1839	1862	1661	2294	2297	2583	1845
100189015	0	0	0	1	0	0	4	0	0	0
4881	142	396	34	207	459	163	81	195	87	215
102466879	0	1	0	0	2	0	0	0	0	0
65123	469	752	802	849	1385	723	983	596	603	909
11000	348	619	406	526	813	502	663	513	501	527
343052	0	0	0	0	1	0	0	0	0	0
57459	300	445	221	474	550	335	507	476	347	484
101928059	0	4	5	7	4	13	6	10	5	7
9909	612	962	1521	999	1057	882	1658	818	805	998
200186	499	539	407	789	971	685	759	763	798	841
27173	602	1461	275	796	2649	2007	1689	3010	3618	2564
102465441	0	1	0	0	0	2	1	0	0	0
148327	131	106	79	149	202	129	115	125	147	144
10899	2373	2664	1594	2181	3785	2397	2634	3452	3942	3005
5872	1903	2277	1205	1905	3076	3010	3084	5000	6891	3382
6232	18788	20048	8994	20249	21485	20611	21253	30595	35847	15578
91181	0	4	2	6	2	0	6	0	1	3
100847024	0	0	0	0	0	0	2	0	0	0
7170	7806	4287	3225	3930	3525	5110	5656	5954	7456	5482
100126346	0	0	0	0	0	0	0	0	0	0
388701	1	2	0	4	3	2	4	1	3	8
25912	1469	2034	907	1631	2537	2391	2701	3290	4652	2794
9898	762	895	639	1019	1337	1062	1166	1237	1210	1219
109617023	0	0	1	0	0	1	2	2	1	0
10456	1070	1233	539	960	1431	1186	1447	1452	1924	1034
89872	6	12	12	3	3	2	7	4	2	2
57198	144	461	107	493	863	453	520	791	384	732
101928101	2	12	3	3	2	9	3	3	10	11
3570	415	245	304	380	247	361	381	392	411	342
126669	422	468	277	461	532	454	398	615	391	497
126668	12	53	28	55	103	21	12	27	11	37
55585	679	791	441	720	1144	1109	1032	1324	1428	1100
100874097	7	26	6	17	36	40	28	46	41	44
107985206	0	0	0	0	0	0	0	0	0	0
1141	772	1062	664	897	1297	1359	1525	1622	1468	1532
103	782	1105	684	952	1376	1510	1608	1688	1543	1651
3782	29	186	15	68	159	131	102	180	139	125
105371449	1	0	0	0	2	0	1	3	0	2
10654	455	688	230	375	773	501	473	721	679	497
57326	1267	1905	773	1623	2696	1902	1793	2228	1661	1651
90780	354	467	370	535	681	450	530	529	392	465
101928120	366	969	264	495	1216	476	592	796	530	919
6464	823	2544	619	1443	3846	1806	1607	2514	1570	2961
1163	748	463	389	621	463	314	644	374	502	201
100423020	1	1	0	0	2	1	0	0	0	1
80308	305	405	237	332	434	387	481	494	621	444
55891	0	0	0	2	0	0	0	0	0	0
51043	906	597	695	902	927	1115	1150	1041	1171	1053
127579	9	18	15	20	32	9	25	15	8	16
149095	4	5	4	4	6	1	6	3	0	2
100505666	10	10	9	7	12	11	14	9	13	12
8751	1013	1045	740	1409	1836	1156	1052	1882	1336	1827
1945	28	56	21	59	126	82	73	92	88	89
1944	19	18	3	35	43	35	14	16	18	25
1942	81	477	74	281	652	240	154	415	283	353
55974	415	644	308	486	515	748	840	820	1206	635
54344	483	431	245	359	541	330	352	428	526	323
200185	1462	1388	955	996	1601	1279	1273	1555	1965	1363
80128	5	22	15	24	34	121	72	34	240	81
4582	66	69	87	160	180	137	178	82	144	265
693235	0	0	0	2	5	1	0	0	0	2
7059	88	199	148	287	824	250	295	368	302	1175
105371450	30	84	67	140	440	133	120	179	151	581
4580	522	374	369	481	467	382	594	474	760	453
2630	503	264	426	310	383	376	382	445	579	422
2629	1186	705	721	920	1067	1390	956	1450	1901	1316
10712	159	176	95	184	284	272	179	318	334	346
10067	485	574	257	481	997	715	677	975	1209	966
1196	387	652	849	841	1061	616	1104	597	487	767
57657	211	135	121	202	73	51	175	18	19	38
5313	483	290	260	562	80	89	437	11	11	14
2224	762	721	447	927	982	637	1062	839	894	821
284618	576	547	420	719	756	446	836	601	626	658
23623	254	324	211	326	619	325	343	428	324	498
55870	89	239	133	257	435	239	284	321	179	348
693140	0	0	1	0	0	2	1	2	1	0
645682	0	0	2	0	0	1	0	0	0	0
645676	23	32	20	16	21	18	28	27	18	18
101929703	12	13	36	32	27	9	37	18	8	23
105371452	6	8	10	7	13	8	13	14	10	8
55154	134	224	229	215	354	187	309	305	220	272
55249	971	856	881	1145	1282	866	1224	1448	956	839
106633810	0	0	1	0	0	0	1	1	1	0
7818	911	1045	568	1038	970	1156	1537	1311	1669	1279
100505728	3	11	11	8	17	5	9	9	5	11
100129405	75	141	129	133	229	130	188	167	129	185
54856	201	332	238	293	396	304	387	326	279	355
106633816	1	1	1	0	1	1	0	0	0	4
23208	91	226	29	159	237	517	397	566	579	633
6016	233	349	183	271	348	531	538	662	608	686
22889	191	276	364	499	573	222	577	377	222	396
677823	0	0	0	0	0	0	0	0	0	0
677771	0	0	0	0	0	0	5	0	2	0
107985207	2	5	1	2	1	2	2	0	2	0
339403	0	0	0	0	0	1	0	1	0	1
9181	1404	1496	1497	1755	1782	1618	2222	1900	2242	1593
102465442	0	0	1	0	0	1	0	0	0	0
107985209	14	17	32	35	22	13	59	11	22	15
107985210	0	0	0	0	0	0	0	0	1	0
107985208	0	0	0	0	0	0	0	0	0	0
6746	3110	3297	1311	2563	4411	4009	3331	5640	6549	4094
105371729	40	66	19	71	105	99	89	148	162	96
56893	265	444	205	363	638	404	501	556	517	518
28956	774	880	493	608	764	977	911	1362	1933	931
57111	1	0	1	2	0	2	1	0	1	4
92312	6	37	3	11	42	24	17	95	36	37
4000	2336	2667	755	3260	6929	3473	3003	9095	6356	9754
64218	975	305	529	639	410	1696	1181	1255	2565	1512
9673	294	351	278	504	425	427	542	560	554	616
100527963	496	3349	1201	357	24398	892	320	1063	853	350
11243	535	525	373	478	742	456	591	544	676	526
632	343	3182	1139	209	24168	733	152	867	611	191
79957	40	59	63	100	184	20	110	34	9	87
23381	826	709	567	1106	1055	701	1163	836	974	954
84283	87	76	64	127	133	70	153	73	85	86
112770	584	886	187	467	929	1236	797	1775	1949	1564
391104	0	0	0	0	0	0	0	0	0	0
7203	1652	1800	820	1682	2193	2030	2466	2833	2894	2148
128229	3	2	1	1	1	2	0	3	8	0
57127	0	0	0	0	0	0	0	0	0	0
10485	4	13	9	4	2	11	19	13	16	6
407046	0	0	0	0	0	0	1	0	0	0
4209	552	865	325	663	1257	1040	916	1271	1139	914
128239	178	135	389	221	88	85	373	63	53	50
164118	4	30	26	32	16	23	46	25	31	29
128240	651	723	321	488	957	657	707	967	1310	653
54865	224	284	170	282	389	169	368	252	278	258
60484	9	2	0	19	40	2	1	0	0	4
101928177	0	1	0	2	0	0	0	0	0	0
105371453	15	55	2	17	4	29	10	30	14	2
63827	4	4	2	3	7	5	2	6	7	1
10763	317	325	61	492	1203	419	314	921	359	565
1382	92	420	63	34	1086	142	118	247	262	1184
81875	420	400	261	456	535	485	579	705	658	562
51093	157	261	154	255	361	261	332	255	350	350
79590	565	732	288	591	1237	644	728	972	962	789
3068	8020	5215	5344	7947	3498	3522	8901	3495	4146	3121
5546	763	833	511	712	1053	764	886	958	1114	851
9047	45	220	27	83	61	404	576	507	677	374
4914	8	17	15	14	3	69	38	15	34	54
3645	3	4	9	2	12	21	4	1	18	48
375033	127	315	232	218	275	172	293	171	59	278
149499	0	9	14	5	13	8	7	4	1	7
9826	215	331	136	298	637	734	631	740	1012	928
768220	0	0	0	2	2	0	0	0	0	2
102724222	0	0	0	0	0	0	0	0	0	0
440695	0	3	0	4	0	0	2	1	13	0
2117	66	199	68	161	228	211	251	301	258	211
360155	0	0	0	0	1	0	0	0	0	0
107985211	4	9	3	2	2	2	2	4	9	1
105371456	1	6	19	17	1	4	18	0	0	1
105371455	360	283	1092	751	97	68	1261	12	9	9
101928202	210	135	383	335	32	27	566	0	3	3
83416	94	445	213	213	84	236	430	241	224	4
83417	0	0	0	0	0	0	1	13	0	0
105371457	0	0	3	3	8	0	1	0	2	0
115352	30	95	19	80	49	193	231	79	128	29
79368	31	31	52	100	20	67	97	30	41	9
115350	19	17	121	88	46	46	141	35	22	37
922	2458	646	688	675	166	214	348	31	45	1
105371458	0	0	0	0	0	0	0	0	0	0
105371459	0	0	0	0	0	0	0	0	0	0
55243	83	956	67	337	1161	616	284	1076	412	1051
100505785	0	0	0	5	3	1	2	1	0	2
646268	0	4	1	0	4	2	2	14	2	8
105371460	0	0	0	1	0	0	0	0	0	0
912	141	211	83	189	115	165	330	190	94	158
909	0	10	2	6	5	2	24	14	12	9
910	0	48	0	0	3	11	78	21	41	4
911	44	318	12	80	137	126	331	170	173	44
913	4	105	3	3	29	29	145	49	80	12
128360	0	0	0	0	0	0	0	0	0	0
391107	0	0	0	0	0	0	0	0	0	0
107985212	0	0	0	0	0	0	0	0	0	0
391109	1	0	0	0	0	0	0	0	0	0
107985213	0	0	0	0	0	0	0	2	0	0
343406	0	0	0	0	0	0	0	0	0	0
391112	0	0	0	0	0	0	0	0	0	0
128366	0	0	0	0	0	0	0	0	0	0
128367	0	0	0	0	0	0	0	0	0	0
128368	0	0	0	0	0	0	0	0	0	0
6708	2673	2820	4064	5575	522	759	6327	44	55	52
81448	0	0	0	0	0	0	0	0	0	0
391114	0	2	3	0	0	0	4	0	0	0
128372	26	1	60	48	1	16	24	1	1	1
128371	0	0	0	0	0	0	0	0	0	0
81442	1	0	0	0	0	0	0	0	0	0
4332	4924	813	2695	4077	1758	2342	1595	3002	1393	2204
149628	27	144	13	75	50	131	212	139	132	96
3428	681	1638	382	959	2009	2602	2593	3200	3276	3713
107181291	1	2	0	1	1	0	0	2	0	1
105371461	9	39	27	38	32	58	133	38	34	111
9447	29	58	33	32	25	501	318	415	480	487
100189166	0	0	0	0	0	0	0	0	0	0
57863	26	52	7	40	440	328	45	291	258	620
100131825	17	24	7	19	187	152	26	128	109	285
2532	1185	773	436	902	283	852	864	678	647	883
2205	135	122	50	89	161	67	74	194	134	59
441911	0	0	0	0	0	0	0	0	0	0
26476	0	0	0	0	0	0	0	0	0	0
391121	0	0	0	0	0	0	0	0	0	0
105371462	0	0	0	0	0	0	0	0	0	0
127385	0	0	0	0	0	0	0	0	0	0
107985215	0	0	0	0	0	0	0	0	0	0
325	0	0	0	0	0	0	0	0	0	0
1401	1	2	0	0	0	2	2	1	3	1
101928264	4	10	1	1	9	5	4	4	5	1
54935	415	561	199	251	476	543	459	943	1047	627
105371464	3	16	5	5	3	84	61	21	74	69
343413	22	162	22	107	98	99	114	158	110	83
107985217	6	40	5	6	10	74	86	28	104	73
56833	157	744	49	97	215	3880	3007	2543	4915	3538
284677	16	108	11	28	64	650	464	371	681	547
391123	1	0	1	7	1	1	3	0	1	3
107985216	1	18	9	95	36	30	16	19	9	105
25790	20	7	13	12	4	8	17	8	9	12
100422852	0	0	0	0	0	0	0	0	0	0
8407	5190	3212	1988	3642	4847	8538	6592	10858	15312	10681
57549	3	3	2	0	2	3	3	1	4	1
89886	19	88	32	30	2	137	90	34	564	44
100505633	242	154	345	260	20	30	380	3	6	1
93183	222	211	350	226	297	247	364	261	217	267
3766	34	18	7	12	0	446	220	213	250	153
3765	0	0	0	2	7	0	1	0	0	0
93185	152	344	71	258	809	470	316	510	534	511
477	366	151	18	104	808	121	9	12	0	8
480	1	0	7	0	2	2	15	3	78	5
844	1143	10	17	6	8	165	28	5	26	4
729867	7	36	28	32	27	31	51	34	53	42
8682	876	3165	315	1142	3153	4175	4106	5331	8025	4500
50717	1039	1640	1260	1871	1912	1184	2291	1163	1238	1461
100287049	5	11	0	2	4	5	10	6	12	4
5824	552	851	164	536	1054	682	537	680	919	511
107985219	28	41	18	50	79	84	70	87	79	102
1314	923	1400	717	1248	2291	1815	1905	2359	2033	2783
474338	31	62	43	35	56	54	64	67	77	57
23385	815	1393	357	846	1541	1915	1363	1742	2225	2022
4807	1	7	9	2	7	0	8	2	5	5
105371466	0	0	0	0	0	0	0	0	0	0
57216	24	77	9	18	99	62	36	57	34	55
105371467	0	1	0	0	0	0	0	0	0	0
114836	122	492	34	182	123	407	424	530	332	318
105371468	4	10	1	7	15	8	4	7	9	15
8832	376	1137	186	276	1369	1400	1043	1658	2006	1724
6504	72	201	30	99	49	489	631	222	702	196
107985220	0	2	0	0	0	5	7	3	5	4
962	808	1077	350	802	501	3070	2725	2768	6038	2079
57823	480	2037	226	642	519	7815	5539	3817	11587	5154
105371470	0	1	0	0	1	13	7	7	19	11
4063	272	381	114	375	107	240	434	240	292	234
51744	136	189	164	158	82	199	189	280	164	124
55600	11	66	17	55	14	39	63	13	35	13
101928372	0	0	2	0	0	1	0	0	0	0
142683	1	0	2	0	0	0	0	0	0	0
50848	864	769	513	598	581	934	785	1012	1413	1032
100131187	317	143	118	187	113	211	168	211	309	117
7391	504	979	738	951	998	994	1563	1188	1390	1161
257106	1954	1668	1113	1792	1123	2293	2613	2427	2875	2135
81607	0	11	0	17	58	124	97	85	270	109
105371471	1	0	0	2	0	0	0	1	1	7
126823	13	27	5	37	70	26	9	14	15	17
5202	580	561	343	480	652	601	860	897	1197	599
4817	307	404	285	442	689	508	638	473	551	569
9191	425	522	347	570	824	557	655	667	712	650
51506	1303	1275	711	1174	1822	1655	1455	2173	2979	1700
112543491	0	4	0	1	0	0	4	0	0	1
27005	258	308	268	482	559	269	412	320	268	326
5498	1207	1283	1524	1997	523	379	2644	192	157	243
8703	346	810	366	730	640	719	908	850	814	511
9507	15	126	35	35	83	898	657	1451	1031	985
4720	1305	1244	572	1365	1454	1463	1554	1606	1840	1450
2207	4435	3167	2110	2171	2108	10573	7584	7343	17250	10054
336	1	1	0	0	0	0	1	0	1	0
84134	162	245	143	165	244	202	234	274	281	297
100847090	1	1	1	1	1	2	4	2	2	2
9970	13	25	10	18	38	18	29	31	39	34
654790	1	4	0	4	11	5	1	0	2	1
105371472	1	26	11	19	38	10	25	5	4	12
107985221	0	0	3	3	2	3	7	0	0	4
4359	57	28	22	48	71	32	47	38	44	74
6391	558	956	316	612	1225	1177	1079	1587	1912	1169
257177	4	10	1	7	11	7	4	13	9	11
100189373	0	2	0	0	0	0	1	0	0	0
100189407	0	0	1	2	1	2	2	1	5	0
100189402	0	0	0	0	0	0	0	0	0	0
100188997	0	0	0	0	0	0	0	0	0	0
100189412	0	0	0	0	0	0	0	0	0	0
100189394	0	0	1	0	1	0	0	0	0	0
100189366	0	0	1	0	0	0	0	0	0	0
100189091	0	0	1	0	0	0	0	0	0	0
100189260	0	0	0	0	0	0	0	0	0	0
100189235	0	0	0	0	0	0	0	0	0	0
100189009	0	0	0	0	1	0	0	0	0	0
100189252	0	0	1	0	0	0	1	0	0	0
100189385	0	0	2	0	0	0	0	0	0	0
100189141	0	0	0	0	0	0	0	0	0	0
100189290	0	0	0	0	0	0	0	0	0	0
100189316	0	0	0	0	0	0	0	0	0	0
100189230	0	0	1	0	0	0	0	0	0	0
100189259	0	0	5	1	0	0	1	0	0	0
100189188	0	0	0	0	0	0	0	0	0	0
100189134	0	0	0	0	0	0	0	0	0	0
100189364	0	0	0	0	0	0	0	0	0	0
100189160	0	0	1	0	0	0	1	0	0	0
100189017	0	0	5	0	0	0	0	0	0	0
100189039	0	0	0	0	0	0	0	0	0	0
100189120	0	0	0	0	0	0	0	0	0	0
100189139	0	0	0	0	1	0	0	0	0	0
100189274	0	0	0	0	0	0	0	0	0	0
105371473	0	0	0	0	0	0	4	0	0	0
2212	952	1578	291	779	938	3950	3118	3749	5786	5871
100189380	1	1	3	3	4	2	3	2	2	5
3310	1582	435	603	264	1663	853	775	727	496	665
100189018	0	0	0	0	0	0	1	0	0	1
100189011	1	0	0	0	2	1	1	3	0	4
100189126	1	0	0	0	1	0	3	1	0	0
2214	1860	3499	1306	951	1024	8227	6008	6685	10161	8125
9103	38	510	53	64	154	630	591	435	1004	564
3311	76	973	186	28	721	1084	1840	450	1045	1062
100189003	0	4	0	0	0	0	1	0	0	0
2215	1922	637	2089	4	497	1642	978	2063	1140	3222
2213	134	1151	65	235	370	1853	1578	1705	4021	768
641311	0	1	0	1	2	4	4	7	1	3
84824	95	79	65	39	59	101	76	110	143	10
127943	6	20	6	15	6	23	60	29	114	15
11266	147	244	158	185	343	222	349	323	270	275
102724329	3	9	1	1	6	4	4	6	1	1
22926	443	626	259	514	755	944	732	922	980	990
25903	207	3438	213	424	5104	3182	1532	6973	2543	4339
9722	16	7	6	8	9	10	9	1	4	10
105371475	0	0	0	0	0	1	1	0	0	0
100616386	0	0	0	0	0	0	0	0	0	0
693141	0	0	0	0	0	0	0	0	0	0
284680	0	0	0	0	0	1	0	0	0	0
400793	44	44	36	40	91	94	47	50	69	57
117157	9	40	5	15	8	9	25	21	12	28
105371497	0	0	0	0	0	0	0	0	0	0
127933	393	925	434	722	622	761	1394	1005	1022	841
102724358	0	1	0	1	1	0	1	0	0	1
6675	256	373	224	451	879	327	426	633	488	557
4921	276	2009	190	883	2663	687	464	925	541	1142
51478	42	142	59	97	91	137	175	172	132	170
339512	1	0	0	0	2	0	0	0	0	0
107985223	0	0	0	1	0	0	0	1	0	1
5999	8	1	1	10	18	10	18	47	10	27
8490	419	798	138	1392	1947	1616	507	3095	796	2205
101928404	0	1	0	0	0	0	0	0	0	0
83540	166	290	267	323	68	110	500	90	38	47
100422212	0	0	0	0	0	0	0	0	0	0
5087	235	217	183	205	385	210	189	155	88	122
100505795	0	0	0	0	0	0	0	0	0	0
107985451	0	0	0	0	0	0	0	0	0	0
107985452	0	0	0	0	0	0	0	0	0	0
4009	0	1	0	1	6	3	0	2	0	3
105371561	0	0	0	0	0	0	0	0	0	0
102725140	0	0	0	0	0	0	0	0	0	0
6258	52	20	1	12	34	14	2	0	3	5
400794	1	0	0	0	0	0	0	0	1	1
440699	0	0	0	0	0	0	0	0	0	0
4259	2684	2561	1050	2732	2442	1796	2375	2168	3261	2234
223	541	1031	242	556	1144	1274	784	964	1218	699
440700	0	1	1	1	0	0	1	0	0	0
105371581	1	0	1	0	0	1	0	0	0	0
54499	877	1263	566	830	1261	1371	1332	1572	1621	1476
100147773	2	2	5	5	3	1	3	0	2	3
7371	267	220	139	202	303	274	316	346	447	385
100500832	39	29	12	18	19	21	35	37	66	49
149297	5	33	12	25	122	38	32	66	40	62
105371586	2	4	5	8	17	6	3	5	6	6
100126349	0	0	0	0	0	0	0	0	0	0
112268276	1	7	0	5	14	3	4	8	7	3
105371590	0	5	0	2	1	4	3	0	2	3
116123	0	0	0	0	0	0	0	0	0	0
57645	329	399	177	341	590	515	522	602	661	539
117143	86	144	89	119	116	97	173	89	103	103
387597	3	6	8	1	6	5	4	4	4	12
84944	1	1	0	0	0	0	0	0	1	0
105371600	0	0	0	0	0	0	0	0	0	0
10223	17	7	7	13	5	10	8	13	20	7
105371598	0	0	0	0	0	0	0	0	0	0
92235	53	8	8	3	13	10	0	0	0	1
105371601	0	0	0	2	0	0	0	0	0	0
101928484	0	0	0	0	2	0	0	1	6	0
5451	291	368	286	351	364	227	474	254	202	282
919	108	427	61	243	145	424	531	669	512	321
101928512	1	17	10	8	8	5	5	10	6	6
107985224	4	5	5	4	8	17	17	28	15	12
8804	2825	3342	1194	2121	2095	4732	4381	4413	7411	5777
92241	1396	835	1012	934	624	1110	1179	1159	863	741
100189211	0	0	0	0	0	0	0	0	0	0
100189019	0	0	0	2	2	0	1	0	0	1
9019	334	837	159	454	1858	1120	876	1568	1759	2171
55811	2	3	4	4	7	2	7	4	0	4
25874	1362	1054	812	1045	750	712	1241	907	1010	718
55827	860	849	493	1008	822	526	794	600	560	716
100313835	0	0	0	0	0	0	0	0	0	0
23432	20	114	15	37	169	129	72	258	109	289
261726	297	495	288	335	550	572	649	736	732	632
375035	371	749	285	463	707	880	1019	944	1101	1083
84832	0	2	0	2	1	2	1	1	4	3
9095	13	67	49	56	100	72	70	55	62	85
693142	0	0	0	0	0	0	0	0	0	0
100505918	0	0	0	0	0	0	0	0	0	0
101928565	0	0	0	0	0	0	0	0	0	0
6846	29	153	15	40	56	33	61	126	104	24
6375	16	114	11	30	17	39	38	31	176	36
105371604	0	0	0	0	0	0	0	0	0	0
1805	826	858	205	268	8547	676	412	1221	635	3830
79100	1	11	0	3	10	1	1	4	1	5
105371606	0	0	0	0	0	0	0	0	0	0
101978719	0	2	0	0	0	0	0	0	0	0
101928596	0	0	0	0	0	0	0	0	0	0
481	249	590	63	107	444	307	215	332	443	266
29922	159	250	59	104	248	163	135	222	218	180
8548	96	195	141	162	286	231	279	309	187	271
105371605	0	0	0	0	0	0	0	0	0	0
57821	9	7	4	13	27	2	5	8	1	6
10560	56	115	61	79	95	88	108	78	85	194
2153	242	50	93	175	271	141	74	407	120	384
6403	303	227	426	104	228	236	110	466	209	648
107985745	0	0	0	0	0	2	0	0	0	0
6402	4172	650	1771	2080	1266	1733	1381	3145	1393	2748
6401	18	48	5	17	179	822	342	1248	1169	1031
101928628	0	0	0	0	0	0	0	0	0	0
92342	29	117	75	110	138	110	155	151	125	103
55732	117	154	98	123	133	126	177	117	113	129
57147	104	241	169	181	235	185	278	180	181	225
22920	214	359	81	296	543	442	540	666	527	940
105371608	0	0	2	0	0	1	0	0	0	1
149281	0	1	0	0	5	2	4	18	3	35
100423010	0	0	0	0	0	0	0	0	0	0
100422839	0	0	0	0	0	0	0	0	0	0
105371609	0	0	0	0	2	0	0	0	0	4
284688	0	2	1	1	17	0	2	11	4	7
101928650	1	1	0	0	2	6	10	6	47	13
92344	15	97	33	55	143	138	129	130	104	145
105371610	0	0	0	0	0	0	0	1	1	1
5396	242	401	64	363	2132	998	798	2696	1668	3089
80133	0	0	0	0	0	0	1	0	0	2
2328	132	1506	45	301	482	340	228	332	105	351
100302178	0	0	0	0	0	0	0	0	0	0
100847009	0	0	0	0	0	0	0	0	0	0
105371611	3	24	6	9	20	8	7	8	2	6
388714	0	2	0	1	3	0	1	2	0	1
2327	320	1186	130	370	571	256	180	126	83	164
2326	14	8	3	1	28	53	5	5	10	5
2329	43	111	43	92	116	122	69	75	66	76
7151	3	20	17	15	26	15	31	10	4	8
23215	1071	1675	2261	1286	1899	1540	2368	1859	1156	1606
110806290	0	0	0	0	0	0	0	0	0	0
4653	450	1	2	11	35	3	2	6	1	0
8674	161	377	153	267	382	336	415	356	369	388
105371614	0	0	0	0	2	0	0	0	0	0
51603	358	540	258	435	436	441	631	488	497	403
