GeneID	GSM8428862	GSM8428863
10468	2087	1617
4724	4215	3239
105378966	0	0
54622	562	582
693166	0	0
104355136	0	1
8988	0	0
112574	1396	1232
105378967	0	0
105378968	0	1
102467080	0	4
105378969	0	1
11082	2	0
102467081	0	0
3003	0	0
105378971	0	2
3001	0	0
166979	1	1
493869	2034	1781
554213	0	0
693123	0	0
100313923	0	0
345643	71	77
10309	97	78
54505	4009	3263
105378973	160	114
23517	5798	4938
107986415	2	0
8611	788	792
100847019	0	0
379013	12	7
105378975	6	3
153129	2111	1950
54514	3	4
133396	1327	1152
3572	21152	16687
441072	28	28
105378976	1	0
79722	37	32
101928419	51	40
105378977	3	5
102467147	1	6
101928448	2	0
105378978	1	1
105378979	0	2
4214	1206	1102
105378980	98	116
133383	1029	838
166968	3852	3349
65056	8847	8241
107986381	0	0
345651	89	96
102724122	6	4
100996645	0	0
101928505	3	8
101928539	23	30
101928569	0	0
105378983	5	2
105378984	1	0
10769	26152	20566
202309	1	0
100616339	0	0
101928600	0	0
115827	1	1
5144	466	394
107986348	0	0
107986347	0	2
693167	0	0
105378988	0	2
107986350	2	5
25859	1	1
55789	2834	2471
79993	572	558
1161	1097	940
105378991	107	80
91942	3115	2445
643155	5844	4533
101928630	222	148
105378992	108	73
105378993	2	1
105378994	11	6
57688	2476	1948
105378997	0	0
285668	0	1
101928651	0	2
100506526	0	0
105378995	0	0
105378998	0	1
3796	4947	4050
27292	3491	2994
51194	3257	2569
101180901	1247	1020
100130733	39	34
107986418	0	0
107986416	0	0
105378999	0	0
3350	0	0
285671	1	2
401190	0	1
100132916	20	23
285672	2229	2035
10283	3436	2846
107986419	0	0
11174	1245	821
64105	6464	5797
23398	3274	3196
373	1740	1616
80006	2006	1861
112441434	335	302
54557	2653	1978
57486	3239	2217
55914	13725	10988
100303749	2	6
140890	7981	7078
101928741	42	38
105379004	0	0
105379003	0	0
105379002	0	0
101928769	0	0
375449	67	45
101928794	2	1
4064	2	1
101928819	4	2
105379006	0	0
105379005	0	0
101928858	0	0
105379007	0	0
107986420	0	0
102467655	0	0
5295	1093	907
105379013	64	72
105379012	0	0
105379011	1	1
105379010	0	0
105379014	1	0
105379015	0	0
107984116	0	0
101928885	0	0
64924	5792	4943
109616958	0	0
891	12823	9544
112267932	101	48
64946	5327	4274
92259	1510	1248
1022	5386	4451
202243	538	467
102157402	2912	2589
6880	4454	4071
5884	4978	4560
153562	17	15
101928924	0	0
100506658	3152	3109
109617019	0	1
728340	2575	1849
653188	92	64
107986357	0	0
105379623	0	0
105369228	42	34
112267941	285	256
728492	935	784
107986372	63	63
6607	4381	3679
11039	350	265
112267939	10	12
112267940	12	10
107986356	1	2
105379021	1	2
653238	1980	1495
11042	148	125
441081	21	15
105379020	0	0
107986355	1	2
107986358	0	0
653080	156	135
101929599	14	15
8293	859	750
107986373	67	67
6606	5705	4685
4671	414	438
112267942	95	92
2966	2510	1758
647859	207	185
109617021	0	1
100049076	92	73
105379016	6	6
107986421	1	0
102724392	0	1
105379026	0	0
105379025	0	1
5370	1	0
55814	3982	3254
64087	5705	4153
9607	0	0
105379027	0	1
107986382	0	0
105379028	60	39
4131	13542	11814
100616377	1	0
23107	9381	7567
107986422	15	20
79810	1351	1162
167465	3	3
102503427	1	2
102477328	11	28
3842	14743	11999
100616152	0	0
115548	2897	2541
134285	1527	1311
105379030	2	0
134288	8	9
340090	5	7
105379031	0	1
105379033	0	1
107986383	11	10
2297	2870	2480
104355294	2	2
689	42853	37360
57763	1812	1664
84135	2664	2418
64283	11126	8703
107986423	3	4
105379034	34	37
105379036	1	3
105379035	8	6
102503429	0	0
101929082	1	0
104310351	0	0
8507	4368	3588
3074	20617	18147
84340	6450	5138
10412	12583	11087
26049	2037	1625
441086	4	5
105379039	1	0
105379040	48	69
51301	250	269
256006	33	38
3156	8755	7853
10087	3889	3018
51426	3307	2837
728780	9	8
107986424	2	3
134359	996	873
441087	28	33
22987	2	3
105379041	0	0
105379042	2	0
10788	19	22
101929109	0	0
2151	476	392
100302746	0	0
2149	5565	5616
2150	1755	1615
170591	4	0
1393	179	126
55109	3841	3126
84327	958	847
677828	8	3
728723	132	126
8622	202	180
55255	2130	1562
23440	5	4
6902	9074	7495
101929154	0	0
8546	4003	2906
728769	418	331
9522	3956	3742
10184	5188	4068
411	988	712
29958	3	4
23743	1	1
635	0	2
133746	2387	2211
102724530	9	8
101929201	5	8
9456	755	561
107986426	2	1
105379047	2	1
167153	3709	3273
202333	6	7
102724557	0	2
105379048	2	0
105616916	0	0
345778	2532	1839
7060	29	23
101929215	2	1
256987	779	535
644936	0	0
84654	1	0
441089	70	63
9765	4022	3545
167555	59	53
340120	25	20
103689917	15	9
1719	17185	13952
100462981	127	107
4437	2065	1741
107986428	9	11
102524628	2	3
5924	142	110
107986359	0	1
1160	150	134
100131067	421	458
84240	2457	2142
134526	20	15
23635	85	75
107986384	0	1
107986385	0	0
83734	461	426
6228	96630	81107
92270	434	442
105379050	1	0
100616297	0	0
102546175	1	0
107986430	0	0
105379051	1	2
105379052	15	9
153339	5700	4563
677765	2	1
7518	1642	1318
105379053	4	2
1462	1489	1565
107986431	3	0
105379054	1	3
1404	3	5
105379055	0	0
107986386	0	1
10085	14266	13828
105379057	768	799
105379059	0	2
101929321	0	0
105379061	0	0
105379062	0	0
105379063	1	0
285622	0	2
105379064	0	0
1350	13278	12218
109623460	15	14
100505878	0	2
645261	2	1
105379065	0	0
100422887	0	0
101929380	2	0
55338	1	1
5921	2377	1859
902	3870	3427
644285	79	61
105379066	2	2
111082994	0	0
105379069	0	0
105379070	0	1
153396	3954	3365
112267943	21	22
100505894	147	143
102546226	0	2
645323	0	2
407047	0	0
109729137	0	0
4208	18	12
107986361	0	0
101929423	0	0
107986360	1	2
105379074	0	0
105379073	0	0
107986387	0	0
105379076	0	0
102724637	0	0
100500825	0	0
101929495	0	0
1070	2753	2190
731157	4	6
153364	571	435
10622	1566	1087
116068	3691	3056
84059	10	19
105379077	0	0
107986432	2	2
107986433	1	1
100505994	115	112
57561	889	609
100129716	53	54
107986434	0	1
105379078	0	0
105379080	2	5
105379082	2	2
107984117	0	1
107986388	0	0
105379083	1	0
441094	48	47
7025	52	48
83989	939	853
100313887	17	12
134187	5	6
105379087	3	2
285600	42	38
105379086	1	0
84250	2236	1925
79772	430	440
105379085	0	1
105379089	1	0
153643	1	1
9652	6849	6343
153642	972	942
285601	4	6
112267933	1	1
317671	73	88
83890	488	392
105379090	7	5
22836	19073	20081
2745	1137	1049
102724720	8	4
202299	7	10
105379091	2	7
22936	8208	7048
101929710	2	2
105379096	0	1
107984114	9	10
693168	0	0
105379675	0	10
107986365	1	0
5122	6	5
107986362	2	2
831	20088	16123
107986364	15	10
107986363	48	34
105379094	8	6
51752	9448	7821
102724748	1497	1156
64167	9297	7851
4012	6791	5379
101926893	2	2
167410	1	0
55781	2373	1992
102546227	2	0
109729164	1	2
105379098	0	1
285704	3719	3028
503569	279	167
107986435	4	0
105379099	3	2
1105	6809	5590
102724810	22	14
100289230	202	150
107986436	1	1
100652833	0	2
102724855	0	0
105379101	0	0
100133050	1	2
105379100	3	2
345757	888	687
7903	22	16
100302288	0	0
107986437	1	2
107986438	1	0
105379102	0	2
353189	152	192
133482	3	2
100861468	0	0
285708	0	0
105379104	1	0
5066	12132	9193
105379105	0	0
54826	324	287
23262	4204	3704
90355	2174	1917
102467212	2	0
83594	1333	1165
105379107	1	4
101930276	0	3
107986389	0	0
105379109	1	1
105379111	0	1
9366	0	0
105379110	0	1
107986439	0	0
102467213	1	1
1946	1249	1264
64839	358	356
105379114	0	3
107986440	0	0
100652853	48	41
2241	1495	1310
285638	32	39
9867	12629	11156
105379117	0	1
105379118	0	1
4124	4679	3449
100289673	0	0
105379119	0	1
642987	18	15
100302159	0	0
91137	4600	3980
105379121	0	0
85480	44	31
134430	5490	4174
814	4316	3931
134429	9863	7747
100505678	552	484
105369177	9	7
9315	1131	1081
105379122	0	1
100873948	1	0
64097	866	802
114915	3433	2764
654322	11	8
101927023	0	1
54508	0	0
102467214	0	0
102467216	1	0
324	1526	1425
6728	5790	4769
7905	9749	8685
105379123	15	14
105379126	0	0
167227	3062	2840
4163	197	205
107986366	2	4
83942	1	1
64848	3820	3312
107986441	0	0
105379127	8	4
3781	2	0
101927078	0	0
101927059	0	0
55521	125	92
5229	2693	2205
153733	1303	1137
105379129	0	1
105379130	0	1
56929	2055	1589
100302736	2052	1385
353376	438	312
101927100	46	28
51014	16286	12345
102467217	1	0
1036	134	145
9140	4188	3377
1176	6371	5221
107986443	0	0
206338	1	3
644100	1	0
51397	757	618
113219464	0	0
101927190	2	2
57556	30	32
101927233	8	7
105379132	0	1
102467223	0	0
105379133	1	0
105379136	0	0
105379135	0	0
105379134	0	0
105379137	0	0
105379138	0	0
105379139	0	0
728342	0	0
102467224	2	0
100505811	0	0
101927280	1	2
105379141	0	0
102467225	0	0
285605	996	855
100422885	1389	1261
105379143	3	6
1657	1605	1439
100847085	0	0
25816	1376	1280
102723444	11	2
3295	11944	9805
107986444	2	2
340069	2	0
105379144	1	1
51334	3280	2677
105379147	0	0
102467226	1	1
105379150	0	0
105379149	0	1
94033	0	0
105379148	0	1
153443	2811	1898
4015	15419	10776
107986445	3	1
133923	1	1
100505841	3	2
9627	44	21
153163	3	2
107986446	0	0
105379151	0	1
101927357	2	1
101927379	1	1
6643	6128	5917
105379154	31	26
28966	6319	5450
5480	2470	2087
107986447	5	2
105379152	1	0
93166	4	1
153241	3574	3126
1456	3352	2911
103724389	0	0
101927397	0	0
107986448	0	1
105379155	0	0
57507	385	375
105379156	0	0
105379157	0	0
107986391	0	0
105379158	0	1
101927421	1	0
101927460	1	0
102546228	1	1
101927488	0	1
65983	2362	2054
101927514	3	5
501	9497	7918
51808	5801	4980
389320	1	1
105379162	0	0
102723557	9	4
4001	11587	8989
115123	638	516
105379163	18	10
401207	23	12
105379198	12	8
84466	9	10
105379199	0	0
133619	10903	8076
613212	1	0
105379164	0	0
728586	9	11
644873	707	561
101929964	7	2
6558	1383	1060
2201	8041	5198
105379167	0	1
105379168	1	1
28965	6	7
102723638	1	0
51015	1436	1321
100616175	0	0
102723654	1	3
107986367	0	2
105379169	0	1
100616325	0	0
103689846	0	0
171019	2	0
100127206	0	1
112267944	1	0
337876	12	11
105379170	0	1
105379171	10	15
107986449	0	0
105379172	1	0
3094	10032	9196
90624	2085	1839
56990	2284	1881
105379173	399	411
51735	2515	2237
96459	6465	5542
728637	1	0
23305	28	30
101927693	1	0
105379174	2	1
3562	1	1
1437	275	249
100861518	429	363
8974	10129	7182
102465498	1	2
8572	978	811
6583	199	158
553103	121	94
100500865	29	15
6584	574	577
441108	40	48
102723741	41	27
3659	2241	1620
3567	1	1
10111	1759	1655
101927761	135	121
3596	2	1
3565	4	3
105379176	8	6
11127	3214	2740
645121	78	61
23176	7932	5922
134548	74	72
134549	1024	747
2661	2018	1534
27089	4402	3339
116842	7	10
27125	14879	12306
54819	1919	1700
3308	28764	20779
105379178	0	0
23105	3	5
105379181	1	0
105379180	1	4
100302134	0	0
105379179	0	1
105664404	0	0
105379182	0	1
56951	7808	7024
105379183	7	3
7416	24824	18064
105379185	9	8
101060024	3	4
6932	623	559
6500	16264	13839
5515	12586	11440
100500905	744	525
51265	519	437
7320	4779	4515
91368	1470	1199
102546229	0	1
107986450	0	2
101927934	14	8
23338	3216	2530
107986451	6	3
51128	3213	2993
10802	4385	3663
819	4685	4306
9879	6341	5681
134553	7984	6730
79770	3872	2635
84105	459	401
347732	33	33
107986452	17	3
5307	96	55
100996485	2548	1753
101927953	0	0
105379188	1	0
340073	0	0
9555	16014	12081
140947	0	0
497189	0	1
4762	0	0
9547	0	0
153328	2	3
340074	0	1
100847082	0	0
107986453	0	1
3578	0	0
26223	2	3
3950	0	2
105379189	46	28
7045	13128	9053
100126299	1	0
9597	5	4
4090	5926	5059
389332	1	1
57113	0	2
106478968	0	0
105379191	0	0
6695	765	558
105379192	0	0
26249	111	107
100126343	0	1
10949	8475	6423
107986369	6	4
4888	5	5
107986368	13	20
101928005	45	32
9499	141	130
27039	340	352
51306	3791	3266
100130172	74	58
7478	0	0
8382	1	1
10902	3989	3048
10112	5010	3441
8697	6196	5147
2676	40	33
995	2145	1663
100128966	134	83
51307	3350	2563
51780	7042	5208
51308	703	676
1958	86	70
2107	23492	17692
3313	65803	51564
109617013	82	64
26785	62	44
105379193	1172	857
105379194	24	22
1495	36718	27263
26045	11	17
64374	5318	3884
105379195	12	10
9782	29508	23698
724102	547	391
109616975	2	3
26821	1	1
51247	10208	9277
9963	60	64
51237	97	98
389333	294	303
202051	493	469
202052	2578	2374
641700	1071	915
111064649	0	1
340061	1814	1586
7322	6882	6136
51523	1517	1777
111082989	8	7
84249	3	5
101929696	1	1
9542	89	94
100505636	98	89
5813	4822	3831
492311	693	749
101929719	14	31
84418	2589	2607
5201	6815	5885
1839	3297	2782
83697	9	5
404734	5184	4017
54882	5220	4036
8637	273	331
10011	2861	2242
10307	681	541
102465499	2	1
113829	3012	2619
112267855	6	1
55374	1606	1430
929	113	178
4695	1250	1208
3550	9315	7452
100500820	521	438
54853	3673	2757
373863	691	625
3035	7329	5180
23438	3647	2689
153527	6241	4863
56664	1	1
105378198	1	1
56663	1	5
56662	0	0
56147	7	1
56146	12	9
56145	14	10
56144	2	2
56143	1	2
56142	2	3
56141	2	1
56140	2	2
9752	4	1
56139	2	3
56138	2	2
112267934	1	1
56137	2	1
56136	1	2
56135	4	2
56134	6	7
56119	1	1
101926905	0	0
29930	0	0
56133	20	13
56132	3	6
56131	0	0
26167	100	92
56130	1	0
54661	2	0
56129	1	3
56128	7	7
57717	20	10
56127	20	15
56126	13	10
56125	7	8
56124	24	16
56123	24	32
56122	53	38
54660	13	9
84054	8	4
56121	17	13
105378199	3	6
83884	0	3
6879	8220	6746
56114	127	106
56113	122	103
56112	123	104
56104	123	103
56111	125	108
56103	135	111
56110	127	108
56102	126	105
56109	127	108
56108	123	103
8641	201	165
9708	150	136
56101	125	106
56107	123	102
56100	122	106
56106	144	113
56099	134	117
56105	223	160
56120	3	2
26025	126	108
5098	2053	1304
56098	151	125
56097	164	123
1729	14805	10401
100505658	4	3
8841	7411	5843
285613	1554	1415
89848	3557	2604
64411	1796	1380
107986454	2	6
5097	1756	1723
729080	5	8
9812	4447	3784
51294	44	57
9604	3543	2495
10007	10515	8316
105378204	0	0
80762	6504	5464
107986455	10	8
81848	480	416
100642175	6	2
101926941	33	36
2246	3785	3172
101926975	0	1
23092	1182	1042
100874239	1	0
107986457	2	3
100874372	0	0
2908	6537	5577
105378208	3	6
105378209	2	5
105378210	0	0
100846991	0	0
57824	0	0
81555	5127	4396
57528	6	8
105378211	1	0
153768	1376	1098
643226	3	8
107986458	37	33
153769	1352	975
107986459	5	4
153770	53	36
51520	19331	14932
54439	5284	4086
5459	1	2
105378213	0	2
10915	12472	9619
134391	1	1
105378215	1	1
5521	4	5
107986461	0	0
105378214	0	0
100874361	0	0
105378217	0	1
202374	209	121
1809	4099	2467
153469	0	0
9832	1	3
101927012	0	0
105378218	0	1
6690	0	0
389336	0	0
117156	0	0
11005	5	1
408187	0	0
404203	0	0
105378220	0	0
102546294	8	4
153218	2	0
84651	0	0
643394	2	1
81545	3088	2526
3360	0	1
107986462	0	0
105378221	0	0
154	730	703
79628	278	218
693169	1	0
255187	12	7
22885	2964	2502
134265	6506	4496
134266	3724	3193
106144529	197	101
78991	827	737
27190	5	2
101927046	0	0
728264	7	11
406935	1	0
406937	0	0
1452	17843	14837
389337	243	223
105378224	0	1
133522	483	319
494327	0	1
5145	21	48
644762	3	3
1836	4001	3984
81789	589	430
22993	6468	4997
1436	66	33
5159	3231	2859
1044	2	4
6534	12	4
815	5	11
340075	1265	1172
105378225	0	0
105378226	1	0
6949	14992	10053
972	1177	995
6208	46149	35354
102546298	17	10
3340	8206	6566
11346	1173	811
91977	15	30
55696	5537	5072
51164	8688	7222
85027	590	562
345611	15	10
91975	1075	925
134466	2	3
105378228	8	5
2878	1590	1203
10318	15636	10677
309	30206	22526
107986463	0	1
26112	170	177
105378230	4	7
2760	3207	2611
285641	0	0
153201	2	3
105378234	0	0
206358	1186	886
2196	220	68
102465246	1	0
105378231	1	0
6678	36849	25580
101927096	688	311
475	1314	1228
105378235	43	36
100652758	304	204
10146	19975	15073
2741	0	1
112267935	1	0
101927115	0	1
105378236	0	0
105378237	0	0
56923	0	0
101927134	0	0
2890	3	4
105378238	0	1
107986464	0	1
107983980	0	0
10827	1328	1122
4238	1943	1631
55568	967	828
107986465	140	78
100302181	0	0
386627	77	55
79685	1007	1020
9421	0	2
100422950	0	0
23367	16537	12389
100302284	1	1
112267936	25	28
10826	2336	2113
100616306	1	0
9337	3296	3057
25929	3724	2358
29093	3485	3020
285643	31	21
105378239	2	0
6444	0	0
105377673	0	1
153743	41	36
91937	2	2
26762	24	42
84868	16	9
9443	900	743
153745	0	0
3702	1	2
26999	3200	2939
408263	3	0
102724404	6	4
348938	760	594
8728	2042	1461
11063	9	6
105377675	0	1
100190949	0	2
105377676	1	3
54974	2384	1830
134353	966	704
9685	8484	7056
107986466	0	2
105377677	0	0
105377678	0	0
105377680	0	0
101927697	0	1
1879	25	30
101927740	0	1
107986467	0	0
153830	4446	3881
107986468	3	3
105377682	1	0
134510	3020	2835
105377683	0	0
3593	4	3
107986469	0	0
285626	1	4
285627	1	1
105377685	0	1
105377684	0	0
105377687	0	0
105377688	0	0
101927766	0	3
105377689	0	0
147	102	112
101927790	8	5
7265	4689	3592
114825	2737	2170
2172	13	5
105377690	1	1
79616	547	422
105377691	4	2
114898	20	24
63920	512	525
10569	4921	4280
9232	8596	6041
107075116	229	188
100422938	0	0
406938	5	3
23120	2	7
285629	0	3
105377693	0	0
2561	1	2
105377694	1	2
2559	16	10
105377696	0	1
2554	1	0
104326188	0	0
2566	1	1
105377697	0	0
105377698	0	0
105377699	0	0
105377700	129	110
900	16846	15547
134492	3044	2754
3161	2529	2087
101927813	310	264
27430	3820	3365
102724458	1	1
105377703	1	2
101927835	0	1
102546299	0	0
105377702	1	1
105377701	4	1
107986370	0	0
105377705	0	0
105377706	0	0
102557615	0	0
57451	2453	1891
101927908	0	0
105377709	1	2
113219458	0	0
101927862	21	15
23286	6472	4816
5917	7021	6188
345630	10	11
79646	8447	7121
406895	0	0
100302238	0	0
6586	11	15
101927969	3	2
407001	0	0
107986470	1	2
105377713	0	0
107986472	0	0
728095	0	0
105377712	0	0
693170	0	0
105377714	2	2
105377715	0	1
54908	5494	4444
1794	159	113
100131897	1021	1041
100616498	0	0
2299	0	1
100507267	0	1
133874	0	0
3937	0	1
100128059	1	1
257358	1	2
30820	26	27
3779	1	3
101928033	0	0
105377716	1	1
107986473	0	0
107986474	0	0
107986475	1	0
2568	1	3
64901	377	295
30012	3	0
109616973	0	0
100500831	0	1
4869	169702	116744
8817	120	150
105377721	0	0
105377720	6	7
105377722	1	0
107986392	3	5
105377724	2	1
105377723	0	0
644994	1	0
105377725	2	4
107986476	6	5
23291	7013	5845
6793	4478	2937
107986477	7	22
285588	2	5
92181	3148	2773
100288254	0	0
285590	1411	1063
105377727	1	0
107984004	1	0
105377728	0	1
105377729	0	0
107986478	0	1
54492	325	249
100847029	1	0
107986479	0	1
101928093	1	1
1843	2602	2453
105377730	24	21
57222	5088	4422
113218510	32	23
51121	2026	1629
100268168	45	45
8992	9176	8684
677841	5	2
153222	1568	1580
662	1030	868
1482	691	612
105377731	0	1
113219469	0	0
8614	26200	16142
102465862	0	0
105377732	213	221
105377733	5	2
285593	6	4
105377735	13	10
91272	4980	4523
107986480	0	1
105377736	0	0
101928136	1	3
107984118	0	1
107986482	0	0
101928154	0	1
80315	1466	1209
133491	0	1
51617	0	0
102724551	0	1
101928176	1	0
107986483	0	0
105377739	0	0
105377740	0	1
105377741	0	0
4488	83	87
100616202	0	0
105377742	0	0
441116	0	0
107986484	0	3
1812	0	1
94081	4944	4160
3274	0	1
105377743	0	1
10814	2	3
105377744	1	1
107986485	1	2
84321	2735	2061
107986486	264	176
105377745	0	0
105377746	0	1
100996385	0	0
202134	2	3
100507387	0	0
107986487	0	0
643201	8	3
375484	728	632
57179	8138	7018
285598	1644	1296
100302203	2	1
51491	3666	2344
192286	1381	1539
1212	5221	3622
23197	7366	5744
22838	1141	985
112267951	14	11
54825	63	70
114787	1677	1136
6620	45	38
100422962	0	0
253314	3	2
26262	2201	1647
102577424	0	0
90249	4	4
3101	4	2
51720	2658	2139
23567	1120	858
2264	1406	1004
64324	4262	3077
53917	3079	2409
27166	5717	4114
83463	5175	3887
10960	15190	11133
10636	710	552
6569	7	7
345456	1	2
2161	82	98
2870	4899	3133
340037	40	27
80758	298	235
1627	10574	6423
9260	6828	5813
79930	157	112
51428	5355	3738
54540	1320	1062
107986488	164	164
105377750	12	12
54732	16076	11200
11285	949	792
202181	37	26
107986489	0	3
285596	4	3
105377752	0	0
107986490	1	1
107986491	1	0
105377753	0	0
728554	1944	1523
100128340	11	9
5626	1	0
653316	0	2
107986492	0	0
105377754	1	1
23138	181	123
64777	2496	2002
55651	4267	3366
64396	2	0
3182	13643	9878
85007	4107	3124
112267937	2	0
91522	3	5
105377757	1	0
105377756	0	0
57396	1284	1339
102724657	3	8
6940	1446	1596
729522	5	1
117608	845	669
107986493	1	1
80108	27	37
285676	0	0
2916	2	2
345462	376	362
30832	1210	846
9509	334	277
105377759	0	0
107986494	10	7
105377761	0	2
105377762	12	12
80230	2328	1985
101928445	219	202
3187	28418	23898
285679	3	2
105377763	36	25
646019	22	17
821	150803	111961
9794	1999	1687
4056	2	2
11282	5706	4871
100302156	5	2
8878	28578	23042
51149	1372	1255
100996419	90	79
23061	6631	4844
55819	2311	2175
442908	0	0
255426	14	9
5601	5263	4873
9945	953	795
102725231	19	16
57472	2975	2422
92304	0	1
2324	1422	990
105377765	0	0
134083	0	0
4245	5905	4199
105377766	3	0
100859930	780	672
729678	236	261
643836	1422	1190
79908	3	1
10917	0	0
153579	15	14
102465882	0	0
7240	1	0
100189362	0	0
100189273	0	0
791232	1	0
26693	0	0
285659	0	0
100188990	0	0
7241	0	1
100189541	0	1
100189004	0	0
100189328	0	0
100188992	0	0
7219	0	0
102577426	3	1
7236	0	0
105377769	25	22
81786	234	210
107986496	44	46
100189280	0	1
100189399	0	1
7239	0	0
790966	0	0
100049614	0	0
100616342	1	0
90933	1254	928
10399	89406	77859
619571	139	102
619570	13	7
101928649	159	141
84851	1196	1069
100507602	570	615
105377771	22	14
107986495	7	12
100132062	102	86
26683	1	3
107986552	0	0
441123	10	9
105374869	1	1
285766	0	0
105374870	0	0
102723922	10	7
107986553	1	1
56940	1128	968
3662	22	17
105374875	0	2
55770	3968	3459
135458	2	3
105374873	3	0
101927691	0	0
101927353	1	0
285768	1	0
105374879	1	1
107986554	1	0
94234	5	0
106144586	1	0
112267978	0	0
105374880	0	0
2295	9	8
102466720	1	0
102723944	0	1
105374883	0	1
